"id","answer","nb_answer","text"
"9296040","false","false","0 評価 前 気 本 心 仕事 やりがい 人 ストレス 人 上司 人 方 共感 場面 自分 正直 こと 大切さ"
"9296040","false","true","部長 五十嵐 先輩 青山 ダメ やつ の 本文 会社 の 勇気 必要 通り"
"9296040","false","false","著者 さん 臨床心理士 勉強 の"
"9296040","false","false","俺 人生 の 俺 こと 真剣 人"
"9296040","false","false","仕事 家庭 学校 明日 人 人 側 人 心 明日 背中 私 転職 とき 本 本 人たち ヤマモト 俺 両親"
"9296040","false","true","ブラック企業 心身 とも 衰弱 【charaname】 線路 ところ 【charaname】 男 同級生 自称 彼 【charaname】 心 相談 相手 【charaname】 本物 同級生 海外 滞在 中 気 【charaname】 ネット 検索 の 激務 0 年 前 自殺 男 ニュース 彼 何者 なのか 人生 何 なのか 最後 小説"
"9296040","true","true","途中 【charaname】 同様 ヤマモト 幽霊 ん 【charaname】 前 姿 ヤマモト いつか 再会 ん 最後 【charaname】 歯磨き粉 CM よう 歯 映画化"
"9296040","false","false","抜群 いま 仕事 全て 自分 今 場所 この世 全て 錯覚 がち 力 の"
"9296040","false","false","残り 0 ページ 結末 予想"
"9296040","false","false","タイトル 通り 主人公 男 出会い キッカケ 仕事 物語 読後感 爽快 内容 冗長 文体 点 自分 人生 テーマ 社会 周り 風潮 疲弊 がち 人たち の 物語 主人公 よう 自身 鼓舞 人 幸運 人 人 繋がり 大切 認識"
"9296040","false","false","主人公 今 行動 転職 活動"
"9296040","false","false","ヤマモト 存在 混乱 主人公 タッチ メッセージ性 社会 ため 会社 ため 命 何 時 自分 自分 大切 人 ため 十分 人"
"9296040","false","false","映像 向き プロット 読み 心地 これ 今 時代 反映 した 本 読書 人 安易 稚拙 さ これ これ 普段 本 人 手 注目 もの の 文芸 調 これ 人 メッセージ エンターテイメント さ ところ"
"9296040","true","false","昨日 夜 只今 読了 一年 足らず 仕事 主人公 確か 心 命 こと の 私 就職 頃 石 上 0 年 0 年 こと 0 年 目 仕事 0 年 目 自分 仕事 0 年 目 会社 の もの 0 年 後輩 たち 求人 差し障り 今 ん 親 帰っておいで ん 現実"
"9296040","false","false","ライト 文章 分 本書 メッセージ 胸 月曜日 自分 事 他 事 事 下手くそ 僕 自分 人生 本書 存在 僕 ヤマモト 勇気 明日 そう"
"9296040","true","false","今年 仕事始め 日 本 偶然 出会い 主人公 ヤマモト お互い こと 友人 途中 展開 部分 素敵 ラスト 描写 心 元気 時 の ため 理不尽 こと 結局 自分 大切な人 たち 幸せ ため"
"9296040","false","false","感動 人 周り 仕事 しよう 人 本 手"
"9296040","false","false","ゃあ ごい 登録 数 人気 ん 映画 マンガ メディアミックス やつ むうん そっか 日本 の 映画 マンガ エンディング の 原作 0 月 0 日 方 よう 悪意 よう ハイレベル リーダ ブル"
"9296040","false","false","仕事 気持ち 非常 物語 主人公 劣悪 環境 理不尽 姿 現代社会 形 そのもの 中 彼 ひとつ 答え 時"
"9296040","false","false","仕事 新社会人 本 こと こと もん"
"9296040","true","false","ラノベ 感動 要素 伏線 わかり い ラノベ 大事 こと 0回 タイトル 勝利 臨床心理士 0 年 もの"
"9296040","false","false","冒頭 事 最後 さ 一 年 中 一番 小説 啓発 的 メッセージ 要素 共感 部分 全て 解決 わけ わけ 現実 ラノベ 小説 気"
"9296040","false","true",""
"9296040","false","false","非常 一方 物語 一 冊 ブラック企業 主人公 ヤマモト ところ 嫌 ん 会社 決心 こと 人 の 環境 それぞれ 性格 簡単 話 の"
"9296040","false","false","今更 の こと こと 社会 嫌 こと こと 距離 こと 大切"
"9296040","false","false","毎日 仕事 人 一休み 一 冊 真面目 屋 人 自分 私 ヤマモト みたい 人 逆 ヤマモト みたい 人 もの 実家 母 電話 やり取り ところ 人生 何 の 当たり前 こと よう がち こと の"
"9296040","false","false","主人公 みたい 真面目 人 の 私 パワハラ 給料 このまま 職場 自分 人間 不安 理由 転職 給料 条件 人間関係 選択 の 何 の 転職 吉 年齢 転職 仕事 の 当たり前 皆 我慢 無責任 意見"
"9296040","false","false","転職 息子 本 タイトル そのもの 今 パワハラ 敏感 若者 達 ここ 上司 真面目 人 そこ こと の ラスト ばか ラノベ まち ライブラリー 本"
"9296040","false","false","ヤマモト よう 方 自分 にも 転職 苦しみ 私 経験 仕事 自分 考え 方向 方向 こと 転職 こと 最初 就職 スキル 給料 仕事 こと 事 自分 意思 間違い 正解 きっと それ 答え ん 他人 他人 自分 自分 身体 本 明日 0"
"9296040","false","false","今月 0 冊 目 物語 前 図書館 の 為 お金 為 就職 の 仕事 職場 己 命 自分 本末転倒 仕事 意義 人 それぞれ みなさん"
"9296040","false","false","自分 会社 こと 同僚 こと エピソード 箇所 最後 希望 読後感"
"9296040","false","true",""
"9296040","false","false","コミカル 作品 め 作品 今 ブラック 言葉 浸透 改善 部分 の 両親 言葉 私 よう の 最後 【charaname】 くん ヤマモト くん 幸"
"9296040","false","false","ブラック企業 激務 自殺 主人公 男 0 年 前 自殺 男 あらすじ ファンタジー 的 話 想像 内容 重く 場面 全体的 読後感 人生 何 ため の 答え 非常 納得 今 悩み 人 本 時間 気力 年末年始 時間 ボリューム 就活 前 学生さん"
"9296040","false","false","話 時 親身 相談 友人 大切さ さ 実感 こと 自分 友人 ヤマモト よう 存在 こと 人 みんな 一 冊"
"9296040","true","true","0時 間 読了 途中 両親 言葉 先輩 警鐘 ブラック企業 ん 最後 【charaname】 糾弾 通り 部長 幅 会社 あと 五十嵐 先輩 みたい やつ 会社 損失 やり方 るかな 0 0"
"9296040","false","false","作者 私 何 リットル 涙 つもり の これ 絶対 人前 あと タオル 私自身 夫 そう 顔 仕事 日 人間 今 日本 たくさん 多く 人 人 人 人 伏線 回収 能力 表現 意外 展開 一個 伏線 ん それ 余計 そっち 感 読後感"
"9296040","false","false","職種 分野 共感 場面 はず 主人公 葛藤"
"9296040","true","true","理不尽 こと ヤマモト さ 自分 あと 五十嵐 先輩 意地悪 自分 人生 自分 自分 大切 人 ため"
"9296040","false","false","感じ 想像 仕事 両親 救い 言葉 子供 逃げ場 親 映画"
"9296040","false","false","0 評価 前 気 本 心 仕事 やりがい 人 ストレス 人 上司 人 方 共感 場面 自分 正直 こと 大切さ"
"9296040","false","true","部長 五十嵐 先輩 青山 ダメ やつ の 本文 会社 の 勇気 必要 通り"
"9296040","false","false","著者 さん 臨床心理士 勉強 の"
"9296040","false","false","俺 人生 の 俺 こと 真剣 人"
"9296040","false","false","仕事 家庭 学校 明日 人 人 側 人 心 明日 背中 私 転職 とき 本 本 人たち ヤマモト 俺 両親"
"9296040","false","true","ブラック企業 心身 とも 衰弱 【charaname】 線路 ところ 【charaname】 男 同級生 自称 彼 【charaname】 心 相談 相手 【charaname】 本物 同級生 海外 滞在 中 気 【charaname】 ネット 検索 の 激務 0 年 前 自殺 男 ニュース 彼 何者 なのか 人生 何 なのか 最後 小説"
"9296040","true","true","途中 【charaname】 同様 ヤマモト 幽霊 ん 【charaname】 前 姿 ヤマモト いつか 再会 ん 最後 【charaname】 歯磨き粉 CM よう 歯 映画化"
"9296040","false","false","抜群 いま 仕事 全て 自分 今 場所 この世 全て 錯覚 がち 力 の"
"9296040","true","true","主人公 よう 境遇 人 私 サザエさん シンドローム ころ こと ところ 人 NHK BS 少年院 子供たち 特集 親 心 行き場 万引き よう 少年院 子供たち 心 居場所 こと 大事 自分 大変 時 目 前 時 周り 自分 大事 人 よう"
"9296040","false","false","仕事 自信 喪失 の 自分 経験 自分 自分 大切な人 ため 生きよう"
"9296040","false","false","人 綺麗事 内容 私 納得 内容 仕事 じゃなくて 人生 よう 人 一 冊 一 歩 勇気"
"9296040","true","true","0 年 ぶり 再読 ヤマモト 男 命 僕 彼 不思議 交流 陽気 彼 時折 げ 表情 それ 彼 双子 兄弟 こと もの 僕 仕事 ヤマモト 元 彼 姿 僕 心理 カウンセラー ヤマモト フリーランス 臨床心理士 再会 ヤマモト 心の闇 僕 こと ヤマモト 幸せ 僕 目線 ヤマモト 目線 話 今回 感動"
"9296040","false","false","出来 素直 よう こと 大事 移民 労働 会社 よう"
"9296040","false","true",""
"9296040","false","false","北川恵海 今 仕事 読了 0回目 ブラック企業 主人公 偶然 彼 こと 話 前回 読了 時 主人公 状況 自分 全く 自分 の 大事 前回 読了 時 自分 今回 環境 自分"
"9296040","false","false","仕事 一番 自分 大切 周り こと 大切 こと こと 現実 の"
"9296040","false","true","日にち 意味"
"9296040","false","false","藤原 君 オススメ 本 ブラック企業 話 ヤマモト さ 福士 そう イメージ"
"9296040","false","false","仕事 あなたへ 子ども あなたへ 人 人 関係 メンタルヘルス 不全 しま 死 こと 人 の 人 仕事 ヒント 最後 展開 予想 対人 支援 職 私 納得 なん よう 展開 著者 心 私 小説 一 冊 小説 気"
"9296040","false","false","昔 仕事 時 両親 の 毎日 笑顔 運動 読書 好き こと 時間 心 余裕 今 感謝 今 人たち ヤマモト よう 人 周り よう"
"9296040","false","true","主人公 お母さん 電話 会話 涙 子供 お母さん 私 人 全力 ヤマモト みたい 人"
"9296040","false","false","自分 ところ ヤマモト 時 笑 一気"
"9296040","false","false","本作 では 仕事 テーマ 仕事 学校 家庭 人間関係 人生 明日 こと 人 そば 悩み 人 本 手 大切なこと 心 楽 作品"
"9296040","false","false","社会人 人 こと きた 人 主人公 青山 ブラック企業 入社 半年 新人 青山 会社 すべて 自分 責任 の リアル 自殺未遂 それ 小学校 同級生 【charaname】 自分 人生 何 ため ところ 展開 通り 自分 事 本気 心配 人 自分 人生 口出し セリフ 印象"
"9296040","true","false","周り 仕事 サラリーマン 自殺 ヤマモト 男性 前向き 生きよう 話 自分 失敗 話 共感 点 自分 人生 自分 自分 大切 人 ため 考え方 自殺 直後 両親 電話 場面 母 言葉 感動"
"9296040","false","true",""
"9296040","false","false","仕事 にも 嫌 手 話題 何 知識 きっと 仕事 みんな 仕事 的 話 小説 動機 完全 一気 まやかし 安心 世間体 意味 大切な人 大切 自分 の 本当 衝動 的 そう とき 大事 もの 何 よう"
"9296040","true","false","何 元気 本 ブラック企業 主人公 同級生 ヤマモト 人物 とこ 物語 序盤 最後 号泣 小説 元気 ヤマモト 自分 人生 あと 半分 お前 大切 人 ため 心 俺 人生 口だし の 本気 俺 こと 心配 人 共感 仕事 内容 多く 会社 世の中 一つ こと 姿勢 必要"
"9296040","false","true","翌朝 中央線 人身事故 電車 遅延 状況 彼 彼女 ヤマモト"
"9296040","false","false","とき いつ タイトル 言葉 口 シーン クライマックス クロージング 賛否両論 ん ネイティブ 関西弁 キャラ 印象 意味"
"9296040","false","false","読後感 の ライトノベル レーベル の 安心 材料 の 勇気"
"9296040","true","false","¥0 どこか オススメ 購入 帯 映画化決定 最初 仕事 それ 話 ヤマモト おかげ 屋 さん お話 ヤマモト 職業 延長 夜回り 的 ホーム 等 気 の 動機 彼 兄弟 贖罪 念 内容 何人 気 三 話 連作 短編 話 人物 関連 最後 個々 仕事 あと ラスト ん の 男女"
"9296040","false","false","仕事 つらさ リアル 仕事 人生 あと あれ 綺麗事 感 全体的"
"9296040","false","false","い本 さくさく"
"9296040","false","false","流行 ライト 本 傷 付く 癖 彼 の キャラ あと 口 の の 個人的 しない 読後感"
"9296040","true","false","ヤマモト タイトル 台詞 シーン 好き その後 会社 幸せ 蛇足 よう 気 個人的 部分 説教 ん …。 ー"
"9296040","false","false","真面目 人間 今 世相 残念 自分 人類 せん 定年 真面目 一人 身近 世界 の 時 負 連鎖 ん ころ 本 楽 幸せ"
"9296040","false","false","全く 予備 知識 ん 映画化 ベストセラー小説 小説 ウルウル ところ 全体 内容"
"9296040","false","false","普段 本 お父さん 本 0 日 びっくり"
"9296040","false","false","母親 おすすめ 本 会話 0時 間 読了 最初 ブラック企業 人 なん 私 金曜 夜 月曜 ブルー ホラー 色 最後 方 方 ほっこり 系 ブラック企業 描写 メッセージ 自分 大切 会社 意味 ところ の 会話"
"9296040","false","false","映画化 有名 お話 先日 フリマ 購入 とき 周り 自分 がち 自分 元気 む人 こと こと 大事"
"9296040","false","false","映画化 お話 映画 結局 の 気 最近 読書 そう 本 見事 ヒット 私 ヤマモト 友達"
"9296040","false","false","気 本"
"9296040","false","false","全体 まとまり 話 ん 序盤 数 ページ 人づて 情報 元 想像 感 全開 説得 力 そこ 残念 ブラック企業 こと 一 定数 ん 最近 流行 過剰 ブラック 認定 人 気 自己啓発本 的 カウンセリング 風味 ストーリー 実感 ん 今 社会 救い ん ウチ 会社 上司 大阪 育ち 半分 関西弁 せい ヤマモト 俺 脳内 ヤマモト 出っ歯"
"9296040","false","false","序盤 短歌 連続 よう 文節 感じ 特徴 的 主人公 愚痴 マシンガン ブラック 会社 状況"
"9296040","false","false","一気 読み 会社 シーン 通快 自分 よう 大切な人 為 事 大事 沢山 心 いつか 再読 子供達 い本"
"9296040","false","false","人気 作 リアルタイム の 一気 内容 深刻 もの ブラック企業 側面 日本人 自己評価 さ ブラック企業 じゃなくて 仕事 こと 前 他者 評価 自己評価 ふたつ ん 一 冊 世 社会人 0 年 以上 前 社会人 年齢 方々"
"9296040","false","false","今 仕事 事 勇気 自分 仕事 納得 甲斐 場合 後味 一気"
"9296040","false","false","サラリーマン きた 人 人生 最後 自由 自分 好き こと こと 記事 こと 仕事 会社 社会 貢献 はず 最後 最後 自分自身 大事 後悔 の こと 本 主人公 達 人 希望 社会 日本"
"9296040","false","false","の 大事 視野 大事"
"9296040","false","false","自分 体 大切 自分 幸せ 大切 仕事 人間関係 ボロボロ 誰 自分 判断 疲弊 前 さ こと 大事 自分 私"
"9296040","false","false","学生 仕事"
"9296040","false","false","勇気 人生 もんじゃ"
"9296040","false","false","世界 自分 人生 就職 社会 こと 大事 もの 自分 こと 何 自分 価値 仕事 社会的 評価 お金 ため 地位 ため 社会的 名誉 ため 仕事 こと 重要 こと 自分 消耗 会社 世界 0 自分 人生 生き方 きっと 0"
"9296040","false","false","主人公 母 いいんじゃない 会社 ひとつ ん なんとかなる この声 存在 方位 判断力 ある時 人 直接 声 ろう人 屋上 縁 物語 結末 よう プライド 生活レベル ん 何 の 自然 ん"
"9296040","false","false","ブラック 会社 身も心も 主人公 描写 リアル 共感 我慢 こと 事 人間 何 ダメ 考え方 私達 確か 限界 所 環境 の 負け 自分 大切 人 無念 後悔 一生 事 命 大切なもの ライト タイトル テーマ 本 時 時 再読"
"9296040","false","false","今 自分 境遇 必死 どこか 誰か の 希望 私 誰か 力"
"9296040","false","false","想像 結末 通り 意外性 ストーリ"
"9296040","false","false","めちゃくちゃ 私 今月 転職 何度 転職 私 人間 子ども こと"
"9296040","false","false","タイトル 想像 内容 確か タイトル 内容 よう 生活 時期 幸い 気分 周り 人 の 逃げ道 の 重要 ん 現実逃避"
"9296040","false","false","就職活動 辺り 参考 ブラック 会社 自分 ため の 就職 の 人間関係 これ 運 今 売り手 市場"
"9296040","false","false","仕事 関係 自殺 人 心情 みたい もの 表現 主人公 お人よし 気 それ 日本 社会 やり直し 面 確か 失敗"
"9296040","false","false","誰 幸せ チャンス ところ 印象的 ブラック 会社 いっぱい 本 よう 日常 ん 後半 急ぎ足 印象"
"9296040","false","false","社会 出て 四 年 精神的 不安定 学生時代 部活動 自分 元気 姿 本 自分 自分 大切 人 ため 十分 ん よう 気楽 の 仕事 人 人 おすすめ い本"
"9296040","false","false","母親 言葉 途中 私 意味 の の 私 人 大切 人 為 将来 社会 時 世界 視野 冷静 判断 仕事 時 本"
"9296040","false","false","もの 想像 語り口 内容 内容 違和感 ゼロ では これ の エンターテイメント 作品 昇華 感じ"
"9296040","false","true","ヤマモト 方"
"9296040","false","true","大体 予想 通り 物語 進行 確か 主人公 ん そこ 大切 モノ 成長 メデタシメデタシ 最後 母親 さりげなく 電話 言葉 涙 母"
"9296040","true","false","最後 ら ん 会社 ところ スカッ 気持ち ある意味 の 最後 気持ち"
"9296040","false","false","何 ため の 生活 豊か ため 人 家族 ため 人 人生 自分 もの 自分 人 ため 事 意味 共感 周り 環境 こと 自分 居心地 そこ 出 の 相手 気持ち 理解 こと 立場 境遇 自分 周り 人"
"9296040","false","false","心 物語 お母さん 会話 会話 息子 愛 涙"
"9296040","false","true","友達 ヤマモト ヤマモト"
"9296040","true","false","人 ブラック企業 人 自分 気付け の 勇気 体力 本 こと 大事"
"9296040","true","true","ブラック企業 心身 とも 果て ホーム 転落 そう 【charaname】 前 幼馴染 自称 ヤマモト 楽天的 彼 お陰 自殺 仕事 まい進 【charaname】 無慈悲 壁 心 先輩 それ 自分 せい 危機 それ の 彼 愛する人 たち"
"9296040","false","false","ライト さ 裏表紙 よう スカッ 最後 こと 主人公 同じく 社会 たて 頃 共感 の スレ 主人公"
"9296040","false","false","人 お互い 生き物 パワハラ 主人公 話 ん 主人公 純 君 何 そう 物語 一瞬 ファンタジー 謎 啖呵 の 自分 笑 ラスト シーン 綺麗"
"9296040","false","false","エンタメ 本"
"9296040","true","true","タイトル 反対 明日 仕事 がんばろう 自分自身 周り 大切な人 ため"
"9296040","false","false","これ 気持ち スカッとする 大雑把 人生 何 テーマ 文体 中 壮大 テーマ 猥雑 日常 中 当たり前 大切なこと 途中 ミステリー 的 要素 さ 嫌 電通 過労死 事件 働き方改革 過労死 逃げ ろー 本 若い人たち"
"9296040","false","false","テーマ ブラック企業 過剰 労働 心情 描写 ポップ 軽やか ストーリー展開 読者 小説 人 さ 時 周り 客観的 環境 いるよ 人 大切 主人公 お母さん よう 人生 戦略的 退散 思考 人道的 会社 告発 抹消"
"9296040","false","false","再読 仕事 身 …。 仕事 簡単 ん 簡単 自分 人生 誰 為 の 大丈夫 人生 なんとかなる"
"9296040","false","false","テンポ 非常 作品 0 日 ヤマモト 存在 上司 口論 爽快 ラストシーン 鳥肌 序盤 0 週間 歌 社会人 共感 映画"
"9296040","false","false","リタイア 勇気 選択 大切 家族 友達 大事 人 ため 自分自身 ため 誰 ヤマモト よう 存在 必要 ん 存在 もの 心 作品"
"9296040","false","false","ネタバレ 映画 こと 重要 ありません 映画 原作小説 敵 もの 作品 一つ 文章 心 の それ ストーリー タイトル 想像 もの はしません ブラック企業 主人公 今 仕事 心情 行動 すべて 共感 仕事 の 簡単 こと 誰 こと の 場合 それ 自分自身 の"
"9296040","false","false","軽やか 文章 読了 何 時 小説 ヤマモト よう 人 世の中"
"9296040","false","false","友達 大人 友達 スゴ あと 津村記久子 さん 印刷会社 パワハラ ストーリー"
"9296040","false","false","印象 共感 こと 仕事 勇気 昔 一 度 チャレンジ こと こと やってみよう ヤマモト 【charaname】 友達 の 感じ 友達"
"9296040","false","false","0時 間 強 読了 内容 薄め 人 ん こと 何事 人生 自分 周り 大切な人 ため ん 過労死 自殺 ニュース 昨今 自分 職場 私生活 充実 幸せ ヤマモト 福士蒼汰 映像 絶対 濱田岳"
"9296040","false","false","テイスト 勝手 想像 拍子抜け いや 今 人 そう ヤマモト ヤマモト 友人 みんな そう ブラック 上司 よう 会社 青山 退職 時 よう 絶対 発展 人格 否定 よう 発言 絶対 ダメ 青山 こと 一気"
"9296040","false","false","人 人 本 世界 こと 私 誰か ヤマモト 人生 もんじゃ"
"9296040","false","false","ヤマモト 通勤電車 中 ウルッ"
"9296040","false","false","涙 仕事 過呼吸 本 手 0 日 怪我 病気 楽 気持ち 自分 ダメ やつ 気持ち 共感 本 言葉 心 人生 何 ため 自分 自分 大切 人 ため 通り 過ち よう 自分 戒め 何 為 の 今日この頃 もの の"
"9296040","false","false","前半 部分 主人公 社畜 思考 日本社会 風潮 心 途中 自分 過去 トラウマ こと 人 場面 最後 痛快 人生 勝ち負け 何 誰 ため 人生 大切なこと 一 冊 人生 シンプル の みんな うち 人生 ため の 明日 仕事"
"9296040","false","false","精神的 時 判断"
"9296040","false","false","一瞬 仕事 嫌 一 冊 私 社会人 身 社会 の 大変 ん 主人公 【charaname】 よう ヤマモト 人 たくさん 全て 人"
"9296040","true","false","気 これ デビュー作 ん 自分 ヤマモト よう 人 誰か ヤマモト よう 人"
"9296040","false","false","主人公 状況 人 日本 どれ の"
"9296040","false","false","読 メ さん 感想 本 目眩 月曜日 朝 火曜日 朝 何 水曜日 朝 一番 以下略 共感 ヒト 本 しょうが 仕事 自分 距離感 仕事 手段 目的 自分 全力疾走 しそう の 今日この頃 定年 遠い目 【charaname】 スキップ 横断歩道 シーン あれ よう しよう 素直"
"9296040","false","false","映画 原作 作家 さん 映画 ほぼほぼ 仕事 人 ラッキー 類 い 私 ラッキー 笑"
"9296040","false","false","今 無理 人 満足 終り"
"9296040","false","false","文字数 通勤 正味 0時 間 様 境遇 人 0時 間 仕事 こと な！ 個人的 理不尽 上司 爪 仕事 こと 何度 転職 毎回 成功 駆け出し 頃 さ 何 こと 気持ち 人生 無駄 こと ひとつ ん"
"9296040","false","false","ヤマモト 人 今後 本当 0 人 友情 ん"
"9296040","false","false","段階 程度 展開 登場人物 魅力 的 共感 部分 状況 それ 永遠 よう 気 絶望 感 事 形 事 自死 大切な人 者 時 一生 後悔 苦しみ 事 人生 そこ 自分 経験 心"
"9296040","false","false","今 メディアワークス こんなん ん 時勢 こと ん"
"9296040","false","false","本 普段 僕 0時 間 弱 本 展開 ありがち 心 話 自分 人生 自分 幸せ 義務"
"9296040","true","false","在り来り ん 今 世の中 大切なこと 今 世の中 自分 ため 人生 人 ブラック企業 本作 たくさん 自殺 者 いじめ 普通 なか 気持ち 私 ん こと 自分 どこか よう もの 気持ち 時 感情 移入 そう ラスト"
"9296040","false","false","ベタ オチ 感じ ブラック企業 ひと 中 本 背中 有意義 本 思考停止 こと さき 事 真っ黒 ブラック企業 意味 本"
"9296040","false","false","普段 本 こと 方 ん"
"9296040","false","false","図書館 予約 次 人 あとがき 作者 通り さ 主張 ストレート 私 好き"
"9296040","true","false","ブラック企業 ブラック企業 本人 環境 視野 考え 会社 こと 簡単 それ 話 謎 ヤマモト 人物 主人公 考え 彼 ブラック企業 退職 道"
"9296040","true","false","自分 啖呵 仕事 人 ん 文句 不満 日々 生活 ため 仕事 人 事 仕事 甲斐 人 方 の 現実 話 内容 ベタ 展開 双子 オチ"
"9296040","true","true","時 人 アイツ アイツ はず みたい 展開 双子 オチ"
"9296040","false","false","これ イッキ 読み"
"9296040","false","false","NHKにようこそ！ 岬 ちゃん 引きこもり 天使 今作 ヤマモト 社畜 天使 の 作中 ヤマモト 何者 なのか 謎 提示 展開 意外性 社会 主人公 様 特別 実感 感 構成 そのもの 無駄 こと 確か 微妙 比喩 引っかかり 感じ ヤマモト 女 まんま 岬 ちゃん よう 気 もし 今作 ヒロイン 彼"
"9296040","true","false","うち 本 中高生 会社 学校 小さな世界 心 必要 真面目 親 相談 責任感 足枷 社会 ん"
"9296040","false","false","わり 話 思考停止 健全 発想 気 仕事 の それ ギフト ん あと 誰か 本気 暮らし 中 だめ ん"
"9296040","false","false","0"
