"id","answer","nb_answer","text"
"573811","","false","最後 0 行 読ん 何 こと わかり トリック 解っ 瞬間 素直 騙さ れ い 自分 自分 笑っ しまい 映画 終わり 方 し の 知ら 観 みたい"
"573811","","false","結末 サプライズ 期待 し い 想定範囲 映画 違う の"
"573811","","false","入院 中 読み 買っ ランキング のっ て あり"
"573811","マユ,夕樹","false","そ ー ゆ ー 返し の 思わ 他 事象 注意 払っ 難聴 原因 【charaname】 毒 盛っ たん 思っ 夕樹 初体験 パート 読み 飛ばし 目 通し ミスリード 補強 する よう 記述 なっ とり レビュー 直後 謎 解 サイト 見 ん 出来 てる 気 なっ き 万人 オススメ 出来 かねる 貶す 程 Side B 表向き 主人公 代わっ てる の 気づけ の"
"573811","","false","映画 先 見 原作 興味 持っ 読ん み 活字 見 意味 気付い 映画 セリフ あっ し 楽しめ"
"573811","","false","評価 ミステリ 知ら 最後 読め 退屈 内容 最後 読む 評価 一変 する 女 殺人事件"
"573811","","false","前半 楽しめ 後半 エンディング イマイチ 余韻 残し すぎ"
"573811","","false","静岡大学 理学部 卒業 著者 静岡 舞台 書い もの 0 年代 後半 合コン あり 遠距離恋愛 あり 青春 ある 系 恋愛小説 文章 読み トリック 打て そう 打て フォークボール 最後 読ん 直球 方 ブログ 丁寧 解説 し くれ いる 方 あり ミステリー 中級 者 向き 面白 本"
"573811","","false","ネタ らし 最後 見 納得 し 違和感 覚え 所 気 づけ の"
"573811","","false","最後 0 行 読む ため 数時間 費やす 価値 あり ゾクゾク 感 味わえる もの ネタバレ 注意 0度 読む ありません 流し 読み し なる 思い"
"573811","","false","正直 ところ 好き 本 これ 衝撃 受け 本 しれ ある 衝撃のラスト では 小説 描か れ 人間 生き物 考え させ られる 衝撃 受け 恋愛 傷 負っ 人 ある 読後 自身 人生 繋がり 見え くる はず 終盤 非常 退屈 小説 諦め 最後 読ん 思い 僕 再読 し いう でき そう"
"573811","","false","テレビ よん しまう 的 賞賛 あり 購入 し 期待 し の 読み なる の わから 理由 探す ため 真ん中 あたり 読み うたい文句 はまっ こと 結局 読み なる 理解 出来 ストーリー 自体 普通 の 0度 読む 私 中年 以上 年齢 かな 思い"
"573811","","false","ラスト 0 行 知っ い 警戒 し 予想 し 読み 結局 結末 驚き 見事 感じ 驚き 結末 待っ いる こと 何 知ら 読ん み 思い 結末 以外 ストーリー 内容 的 の 残念"
"573811","","false","友人 勧め られ 読ん み ベッドイン シーン リアル 驚き 終わっ みれ リアル 書く 必要 あっ 納得 最後 0 行 目 読み 読み うずうず し い 確か 見事 結末 ネット いろいろ 関連 サイト 検索 し しまい 0度 読み なら"
"573811","","false","最後 0 行 人 誰 すすめ られ 読み これ ミステリー 多数 登場人物 名前 前半 主人公 0 重 人格者 違和感 連続 トリック これ 分かり ネタバレ なり この辺 やめ おき 読後感 驚愕 あり ネット ネタバレ たくさん 出 い 作者 男性 こと 方 意外 名前 先入 感 リピート 読者 圧倒的 支持 よう まとめ 買い 今 読み 期待 通り 個人的 好き嫌い ある 小説 思い 残念 私 星 0 好意的評価"
"573811","","false","芸人 さん 紹介 ハードル 上がり すぎ 結末 予想 でき 結末 たどりつく 感 我慢 できる 分かれ目"
"573811","","false","それぞれ 思い しゃべくり 言っ い 様 二 度 読みかえ し なり"
"573811","","false","基本 的 読み 味 ひねり 作中 時代 的 感じ 恋愛小説 そこ 取れ 見どころ 正直 内容 宣伝 明記 さ れ いる 隠す 必要 思い どんでん返し 待っ い 仕掛け 当作 見どころ 評価 全て 言っ 過言 ところ 困っ 事 自分 場合 普段 いくら ミステリー 類 読ん 毎回 よう 騙さ れ おおっ なる 単純 人間 小説 仕掛け 気づい しまい 騙さ れ こと 誇り 感じる 人 いる 個人的 エンタメ 楽しみ 騙さ れ 無念 星 数 わけ 個人的 どれ 楽しめ 星 0 作品 評価 星 0 間 0 し み"
"573811","","false","ミステリ 小説 思っ 読ん 途中 脳みそ 勝手 恋愛小説 認識 し しまう それ 作者 狙い どこ 仕掛け ある の 探り 読み 進め い 恋愛小説 読ん しまう 騙さ れ しまい 後半 部分 入る 腑に落ちない 主人公 キャラクター 何 し の 思う の 結末 読ん ゆう こと そこ ページ 遡る 事 なり 0回 読ま さ れ ちゃう 読後 感想 もの 飲み込ん よう 後味 の ミステリー 巧 思い"
"573811","","false","読み返し なる 言葉 惹か れ 購入 し 後味 後味 悪い 話 好き 方 の これ 腹 立ち w 読み返す こと 途中 読ん 最後 残念 途中 好き ん"
"573811","","false","買う ネット 商品 間違い あと 値段 勝負"
"573811","","false","新聞 書評 きっかけ 手 し の 読みかけ たわい ラブ・ストーリー 思い 仕掛け あっ の 組み立て 確認 読み返し しまい 作者 綿密 構想 脱帽 次作 仕掛け 楽しみ"
"573811","","false","前評判 聞い 期待 し い わかり 伏線 バレバレ 思う ところ あっ 総評 期待 し すぎ 残念 感 残る sideA 何 波乱 起こら 順調 恋愛 描く 様 恋愛小説 思え"
"573811","","false","何 年 ぶり やら れ 感じ 周り 皆 勧め い 期待 以上"
"573811","","false","凝っ 小説 0 年代 楽曲名 年 あっ 出来事 等 推理 する の 思う ネット 検索 し こと 納得 分かる 人 分かる かん"
"573811","","false","叙述トリック 叙述トリック ため 小説 全体 構成 さ れ い 本末転倒 作品 感じ 描写 読み手 常識 揺り動かす よう 意味 隠し いる わけ 文中 違和感 結末 つじつま あわせ する 具合 肩透かし くわさ れ 正直 物語 展開 起伏 部類 初恋 テーマ 描写 する さ 感じ 加え 上記 違和感 読者 ギミック 解明 さ せる いう"
"573811","","false","映画化 さ れる 読ん み 普通 ラブストーリー 小説 感じ ページ 数 重ね いっ 最終 ページ 何 感じ 最後 0 行 話 辻褄 合わ なっ 自分 意味 理解 でき 映画 見 人 聞き やっ 納得 小説 読ん 理解 できる 挑戦 し み ください"
"573811","","false","変 思い 自分 暗記 力 せい 思っ 読み 続け 最後 0 行 謎 わから まま 何 吹っ切れ 想い 残り 0時 間 たっ なんじゃこりゃー 謎 解け 時 私 感想 激変 し 読ん み ください 数々 仕掛け 楽しめ"
"573811","","false","ありふれ 恋愛小説 おもい 確か 最後 二 行 なり わかっ 上 読み なり 評価 あり 私 読め 星 0"
"573811","","false","衝撃 ある の 期待 し 読み 途中 思っ 残念"
"573811","","false","確か ラスト あれ 読み なる 作品 映画 なる 本当"
"573811","","false","世の中 絶対 的 もの 恋愛 それ 学ぶ 物語 ネタバレ さ れ 興味 わい 読み 最後 楽しん 読む こと 私 でき そこ 気軽 読める 誰 オススメ できる 本"
"573811","","false","しゃべくり 0 言っ て よう 読み返し 言う 気持ち イマイチ 分かり"
"573811","","false","最後 読み 終え あと 解説 読ん 愕然 する ミステリー 途中 違和感 覚え 始める の それ あなた 読者 現実 あなた 主人公 ラブストーリー 思い出 なる の 人 心 ミステリー こと あり 振り返る あなた 人生 SIDE B 存在 し いる の 真実 知ら ほう 幸せ の 知れ"
"573811","","false","ドッキリ ある どんでん返し ある 情報 持っ い 最後 騙さ れる 小説 読み 本書 行き着い 備え もっ 読ん い ラスト ラスト 騙さ れ 読み 終わっ 後 なっ 意味 分から 読み返し みる 事実 浮かび上がっ くる 事 の 笑い 出 くる 繋がる 全て 伏線 最後 どんでん返し 好きな人 必読"
"573811","","false","初め 方 違和感 感じる 何 わから 物語 進め いく もやもや まし 最後 なる 人 想像力 生かし 小説"
"573811","","false","オチ なる ストーリー 0 割 読む の ツラ かっ 肝心 オチ 理解 し 程度 感動 あり そのため 知り合い 自信 もっ 勧める こと 作品 買っ 方 半分 読む の 苦痛 読む の やめ おもい"
"573811","","false","最後 最後 作者 意図 騙さ れ い 気 し 話 タイトル 0 パート わか れ いる こと 最初 気付い いる わかっ しまう 私のように 何 見 読み 始める 騙さ れ 思い"
"573811","","true","巧妙 トリック 仕込ま れ い それ 気がつい 時 腰 抜かす 驚き こころ お勧め し"
"573811","","false","原作 読ん 映画 見 行き 帰っ 原作 最後 読み返し しまい"
"573811","","false","0度 読ん 後 謎 解き し 読む 最後 最後 どんでん返し 来 なり 読み返し しまい 作者 他 作品 読ん みたい"
"573811","","false","噂 以上 出来 最後 0 行 貴方 読み返し なる"
"573811","","false","読め かったん 言う の 単刀直入 感想 最後 読み 終わっ 何 ん ベタ 恋愛 小説 どこ ミステリー 的 の 最初 思っ しまい 最後 読み返す 騙さ れ 気づき それ 読み返し 結果 的 その後 職場 友人 達 0 人 紹介 し 今 ところ 0 人 読ん 感想 もらっ い 0 人 最初 最後 読ん 意味 わから そう 何 ん 一緒 そう 基本 恋愛小説 嫌い 方 おすすめ し"
"573811","","false","確か 通過儀礼 書か れ 内容 終わり 方 驚い これ 連続ドラマ あと 0 話 残っ い そう 気 する"
"573811","","false","話 作り こま れ て 途中 オチ わかっ た分 恋愛 要素 楽しめ あと 時代 背景 わかる 人 方 の 三 十 年 前 舞台 単語 くる 人 くる"
"573811","鈴木君,","false","微妙 やっ 頑張っ 二 回 読ん なり 思える 内容 ネット ネタバレ 読ん 落ち着い 【charaname】 思考回路"
"573811","","false","ミステリー 読ま 自分 最期 読ん 最初 ん なに これ こと 謎 解け あとがき 読ん 解説 サイト 見 こと かー ようやく 理解 出来 てる 関心 気持 騙さ れ 謎 解け 後 考え みる 現実 十分 有り そう 話 所 好き"
"573811","","true","女 最後 ページ 騙さ れ 続け 女 したたか ん 読後 感想"
"573811","","false","評価 悪い 総数 興味 沸き 読み"
"573811","","false","普通 ラブストーリー 思っ 読ん い 途中 違和感 覚え 最後 はえ なる よう 本"
"573811","","false","正直 話 ストーリー 自体 仕掛け 今 使い古さ れ もの それ 組み合わせる なる の 感動 覚える シンプル の 方向 作用 し いる"
"573811","","false","読ん い 違和感 感じ 最後 落とし前 つけ くれ 小説 成立 する 仕掛け 読ん い 驚き 恋愛小説 いう ところ 読ん 後 違う 小説 生まれ変わり"
"573811","","false","ラスト 0 行 読ん 意味 理解 でき 何度 読み返し 気 付い 確か 傑作"
"573811","","false","読み返し の ん ん 納得 する 小説 恋愛小説 読め 0 年代 舞台 し いる こと あっ さ 感じ しまう ミステリー 軸 通っ いる 違っ 読後感 なる の 間違い 読み 進め いく 中 いくつか 違和感 覚える ところ あっ それ 感じ 読む 進め 行く 人 大半 中 気づく カン ひと いる こと 気づか ほう 読者 幸せ ん 思う 最後 驚き 再読 検証 待っ いる の"
"573811","","false","迅速 商品 キレイ 商品 説明 通り 満足 し い"
"573811","","false","文章 自体 描写 情景 浮かび ミステリー では 恋愛小説 内容 さ すぎ 女性 思っ てる 人 書い てる 思っ 残念"
"573811","","false","読ん 失敗 し 二 度 読み する 羽目 なり"
"573811","","false","頑張っ 工夫 でき 思う"
"573811","","false","0度 読み なる 意味 理解 でき 0度 読め 十分"
"573811","","false","しゃべくり 0 有田 さん 最後 0 行 衝撃 紹介 し 時点 興味 持ち こちら 購入 丁寧 読み 進め 夜中 なっ 読み 終える 直前 最後 0 行 衝撃 走り その後 頭 中 心臓 ドキドキ 眠れ なる 楽しま せ もらっ 本"
"573811","","false","映画 予告 通り 最後 0 行 ぇ 落とす かい 思っ 思い"
"573811","","false","最後 0 行 し ーーーー 読み返し"
"573811","","false","ラブストーリー ん ミステリー 一つ 目 トリック 読み わかっ の 二つ目 検証 サイト ようやく 把握 読み返す 書こ する ネタバレ なっ しまう 気 し しまう でき てる 子 男女 0 人 聞い こ 意味 アラフォー 以上 年齢 ほう 楽しめる 思い"
"573811","","true","オチ ドン おわり 感じ 小説 細か 所 途中 普通 残念 どんでん返し 感 殺戮 至る 病 及ば"
"573811","","false","バブル時代 雰囲気 中 進ん いく 恋愛模様 最後 読む 読み返し しまい"
"573811","","false","作品 0回 読み 全部 読ん 内容 理解 でき 0回 読む 羽目 作品 思っ 恋愛 ミステリー 好き セカンドラブ 購入 し ちゃい 騙さ れ 感じ 半端 読ん で 方 読ん 見 全部 読ん 女性 不振 なら よう 気 つけ ください"
"573811","","false","宣伝 通り ラスト 0 行 物語 一転 し これ 終わり 思う ブツ 切り 幕 下ろし カセットテープ 巻き 切っ 再生 終わる 雰囲気 彷彿 さ せる の 他 方 レビュー ある よう 最後 0 行 読む 為 読み きり 言う の 登場人物 共感 出来 勘 読者 sideA 早目 段階 何 起き いる 起きよ し いる 察し つく sideB 疑惑 答え 合わせ なり 自分 中 見つけ 辻褄 何処 合っ いる の 確かめる 意味 楽しめる 思い これ 実写化 やっ の 気 なっ しまい"
"573811","","false","知り合い 恋愛小説 薦め られ かた し 通り 受け取り 恋愛小説 読ん い 読み 終わっ あと 結果的 それ 思い 知り合い 感謝 し い 普段 恋愛小説 読ま 物語 のめり込み 文体 読み こと 最後 読み切る こと でき 書く ネタバレ なる 書け 何 構え 読ん 一 冊 細か 描写 世代 まっただ中 生き きた 訳 来 こと 十分 楽しめ 舞台 なる 地域 こと 分かり ストーリー 入り込む こと でき"
"573811","","false","0回 読ま 理解 でき 映画 化 さ れる みたい 楽しみ"
"573811","マユ","false","読ん 損 し 本 再読 し なる 本 どんでん返し ある 前評判 読ん み の 日常 続く 魅力 的 登場 人物 出 こ 軽薄 【charaname】 それ 最後 展開 ため 伏線 の 最後 いつ 意外 展開 ある ん 期待 し い ぶん 感"
"573811","僕","false","テレビ 紹介 さ れ て 小説 最後 一行 意味 変わっ くる 鈍感 読み 終わっ 気づき 僕 場合 時代 静岡 住ん い 静岡 ローカル 小説 懐かしん 楽しみ"
"573811","","false","どこ 仕掛け ある ん 虎視眈々 し 気持 読み 進ん 最後 なっ やら れ"
"573811","","false","気 なっ 最後 ページ 途中 開か ください 映像 表現 でき 書物 良さ 感じる こと できる 作品 思い"
"573811","","false","レビュー 読ま 本 読ん ほう 絶対 なんの 知識 まま 読ん 方 評判 通り どんでん返し ビックリ できる 思い 私 最後 0 行 目 本書 豹変 する 言葉 惹か れ 夢中 読み 理解力 せい 思う ところ あっ ゆう こと 結局 ん 感じ 終わり 解説 読ん わから ネット ネタバレ 見 やっ 理解 でき 確か 読み返し み なり 期待 し すぎる ダメ"
"573811","","false","どんでん返し ミスリード トリック 読者 驚か せる よう 仕掛け 好きな人 読ん 損 これだけ 売れ るし 話 自体 普通 トリック 人 話し なり それ 売れ いる 一番 理由"
"573811","","false","ミステリー 読む これ 以上 衝撃のラスト あり タイプ 携帯小説 みたい 内容 ミステリー 要素 組み合わせ の ウケ ん 本体 ストーリー そこ 欠点 難解 点 読み"
"573811","","true","読後 感想 あまり 単純 さ 信じ られ 解説 サイト 巡っ それ 悟り サイド a. b 構成 明らか 違う 人物 像 富士通 ギフト 読ん まんま これ 名作 ミステリー 扱い の それ ミステリー 最期 二 行 ひっくりかえる みたい 事 煽り 文句 書い あっ サイド a あだ名 付ける 下り 考え サイド b 0 ページ 目 オチ 丸見え 主人公 女 十角館の殺人 渡す 場面 ある 叙述トリック もこう つまら もの の 思い 誰 これ 騙さ れる パラノーマルアクティビティ 0 つまら セックス シーン さ エロ さ 星 一つ"
"573811","","false","他 方 レビュー あっ よう 読み返し 読み 終え イマイチ しない 作品"
"573811","","false","個人的 最高 作品 一 発 系 内容 賛否両論 ある の 理解 できる"
"573811","","false","最後 終わり 方 確か こと 思い 正直 それ 読了 感 あんま 0度 読み なる あり 0度 読ま 仕掛け 理解 でき 個人的 期待はずれ 感 作品"
"573811","","false","初め 普通 恋愛小説 思っ 読み 終わっ 後 謎 解き 読ん わかり 読む 前 レビュー 読ま ほう 思い ほう 楽しめる 二 度 読み する 時"
"573811","","false","評価 わかれ そう 小説 思い 最後 0 行 最後 0 ページ ため それ 小説 ある かんじ 在り来 大学生 社会人 恋愛小説 振り 感じ 読み直し 思う 私 感じ 小説 大半 友達 恋愛 話 聞い てる よう どこか あり そう 恋愛 話 主人公 たち バブル 頃 青春時代 過ごし の 楽しめ の 思い"
"573811","","false","映画 観る 前 読ん おき 様 気 し 映画 どんでん返し ん もん"
"573811","","false","仕掛け 確か そこ 以外 言わ れる 最後 最後 面白み し 恋愛小説 続く 全体的 最後 ビックリ 小説 期待 し い これ ハズレ"
"573811","","false","トリック ため 話 続け てる 気 し トリック あり 話 付け 0 ページ 程度 まとめ 事 なる 思い 方 時間 節約 できる かなり 流し 読み し 0度 読ま"
"573811","","false","さまざま 仕掛け 施さ れ おり レビュー 書け こと 主 登場 人物 0 0 人 出 くる 読み 進める うち 彼ら 性格 最初 抱い 印象 異なっ いく の 繊細 人 大人 雰囲気 醸し出す 人 非リア充 残念 人 器用 モテる 人 彼ら 変化"
"573811","","false","ラスト 読み 終わっ ？？？ 直後 0度 読み 突入 非常 出来 い"
"573811","","false","最後 どんでん返し ある よう レビュー 見 期待 し 読ん い の どんでん返し ある 訳 これ 終わり よう 感じ 終わっ しまい 期待 すぎ の しれ 何 期待 読め の しれ 映画 なる の 思っ 期待 し しまい 私 意外 結末 気がつか の ？？？"
"573811","","false","最後 0 行 どんでんがえし フレーズ 一読 し トリック 密室 で き これ これ 途中 ん いう 個所 いくつ あり 別 解説 本 ネット 解説 読む 納得 し"
"573811","","false","偏屈 人 小説 はず 読ん み ください 際 他 方 仰っ いる よう できる 限り レビュー 書評 評判 類 読ま 方 レビュー ここ 読む の やめ 本 読み 始め 方 途中 思っ 最後 読書 体験 保証 し 私 レビュー 読み 漁っ しまい 残念 途中 気づい しまい ミステリー 好き 方 注意 し 方 気づい 作品 価値 損なわ れ の まっさら 気持ち 通読 し 残念 感 ぬぐえ 何 知ら 手 し 場合 タイトル 装幀 書き出し ラノベファン ジュブナイル 好き 自分 通読 し もの 余分 情報 漏らし なる の 本 特徴"
"573811","","false","【authorname】 さん ファン なり 私 恋愛小説 苦手 読ん いる 間 時間 あり 全部 ラス 伏線 し い 可能性 感じ 大変"
"573811","","true","ケータイ小説 ある意味 最初 頭 浮かん の アヒルと鴨のコインロッカー 比較 する の 双方 失礼"
"573811","","false","最後 どんでん返し やら れ なり それ 小説 の リアル 恋愛模様 どっか 実在 若者 人間 模様 切り取っ き よう スーパー リアル お話 リアル すぎ 刺激 欠ける しれ スーパー リアル 持ち味 中 巧み 組み込ま れ 伏線 ある の 正直 信じ られ よう 驚き 大福 中 イチゴ あっ みたい 驚き 大変 作品 オススメ し 0"
"573811","","false","最後 驚き ため 作ら れ よう 本 内容 的"
"573811","","false","確か 読ん あと 戻っ 読み直し めん"
"573811","","false","全体的 情景 浮かん くる よう 表現 読む こと でき 残念 の 前半 後半 違い 明白 別人 わかっ しまう の 残念 それ 作者 意図 しれ 最後 なっ しまい"
"573811","僕","false","僕 映画 入っ の 映画館 予告編 観 期待感 はさ 主演 タレント 興味 ハマっ 原作 なっ いる の 気 なり kindle版 ダウンロード 確か 小説 プロット 映像化 不可能 分かる 映画 本 微妙 ニュアンス 異なる ところ ある 不可能 乗り越え 映画 映像 化 し いる 思う プロット 持つ インパクト 最大限 活 かせる の 活字 ほう 前 出版 さ れ もの ある 本 先 読ん 思う 映画 本 周り すすめ まくっ いる 映画 本 出会う 周囲 すすめ なる もの 作品 ソノ 気 さ せ られ 作品 見事 プロット 思う 著者 作品 読み なり リピート セカンド・ラブ ダウンロード し 読ん そちら 方 失礼 こと 意味 本書 著者 放っ 奇跡 逆転 満塁ホームラン 必読"
"573811","","false","最後 0 行 頭 中 マーク だらけ なり 分から 最後 0 行 謎 解き 二 回 目 入り 思い レビュー 皆さん 頭 自分 読解力 さ 乾杯 ラブストーリー 正直 苦手 ん 読ん い 物語 舞台 0 年代 の 自身 重ね合わ せ 読め の 本当 頃 戻れ 思い 読ん 騙さ れ しまい 男女 あれ ときめい い 時代 来 の 忘れかけ い 頃 思い出さ せ くれる 物語 トリック 分から 十 分 楽しめる もの 思い"
"573811","","false","全体 的 流れ 平凡 恋愛 ストーリー そこ 面白み 最後 0 行 読む ん っ 時 止まり 何 感覚 襲わ れ こと 納得 し 行き 本文 中 ある 伏線 めいた 箇所 0回目 若干 違和感 感じ 最後 0 行 読む 私 気 なり 宣伝文句 ある 通り 最後 0 行 インパクト 0 行 ため 残り 0 ページ 分 平凡 の 感じ"
"573811","","false","0度 読み なる 0度 読ま なら 笑 0度 目 0度 目 ジャンル 変わる 本 0度 目 読み 飛ばし 読む ん 感じ 押し寄せ 来 0度 目 読み切る の 何 面白み 恋愛 話 0度 目 評価 ぶっちゃけ 0 0 0度 目 0 あがる 感じ タイプ 本 読ん みる の アリ 思い"
"573811","主人公,彼女,","false","読み 気づき 本 不幸 何 知識 読ん 最後 トリック 気づか 小説 評価 する 人 気 し 何 気づか 読み 進め 後半 主人公 言動 耐え られ なっ いき 彼女 態度 好感 もて 読ん い 不愉快です 逆 トリック 事前 知っ しまう それ それ 非常 小説 なっ しまう 予備 知識 読ん の 矛盾 気づき 男女 0 人 夏 秋 いわ れ こ 私自身 ネタ 知ら 読み 始め 矛盾 違和感 感じ トリック 気づか 最後 読ん しまい ネタ ばらし 解説 み 驚き 途中 0 ページ あたり 主人公 嫌気 さし 読む の やめよ 思い わけ トリック 緻密 構成 考えれ 秀逸 しょうが 必要 以上 性 描写 登場人物 人柄 考える 0 妥当 思い 表現 読み 小説 感じ"
"573811","","true","小説 稚拙 これ お金 払う ・・ナンカ 可哀想"
"573811","僕","false","僕 独白 私小説 形 取り 0 年代 では 恋愛模様 織り成さ れ いる 恋愛 はじめ 何事 慎重 僕 語る 恋 駆け引き 北の国から 黒板純 語り口 わけ 東海林さだお エッセイ よう 自嘲 的 世界 観 感じ させ 親近感 あっ l 読み 僕 世代 若者 比べ 老成 し 考え 基づい 行動 し いる 点 多く 読者 心理的 共感 誘う の 作品 ミステリー 意見 好み 分かれる しれ 世にも奇妙な物語 一 編 ロアルド・ダール O ヘンリ 作品 よう 奇妙な味 分類 さ れる の 適当 思う 結末 意外 さ 泡坂妻夫 どんでん返し 味わう 思い ある 登場人物 語ら せる 人生観 価値観 再読 吟味 する 価値 ある 哲学 蔵 し いる 一読 後 瑣末 間違い探し する ため 読み返す エネルギー 僕 単調 日常生活 追体験 する 共感 度 ぶん あまり 行為 なる 断念 し 著者 【authorname】 ブレ 筆致 素直 感嘆 し"
"573811","","false","小説 通常価格 購入 出来 満足"
"573811","","false","テレビ いっ て 読み 読み"
"573811","","false","主人公 男 苛立ち 展開 気 なり 読み 続け ラスト 感じ 読み返し なる 書か れ 私 当分 読み返し 読め 読む 主人公 男 苛立つ 私 嫌い タイプ 思い"
"573811","","false","他 方 レビュー ネタバレ しない 程度 拝見 し おり 確か 賛否両論 なる 作品 純粋 恋愛 小説 ミステリー 物 読む レベル 肩透かし 食らう こと なる の 作品 そこ 重点 置い いる 訳 こと 理解 し 読め 非常 非常 個性 的 小説 オチ 最後 0 行 読ん 時 誰 パニック なり 理解 でき の 言う 人 し て ？？？ 唐突 突きつけ られ 事実 認め の 解説 し くれ いる 人 ブログ 読み 理解 し 事実 認め 次第 オチ ゆ ー こと ？？？ なる 知れ 時 解説 ブログ 読み 非常 内容 読め しまい ミステリー小説 オチ 伏線 ヒント 散りばめ られ いる の それ 絶妙 匙加減 ん 読ん いる 時 ん 思っ 読み 進める こと 忘れ 物語 嵌っ しまう の 0歳 方 自身 青春時代 思い出 登場人物 たち 重ね合わ せ 一気 読み 間違い 物語 舞台 静岡 東京 あり 実存 する した 地名 建物 出 き 静岡県民 楽しめる 思い 私 す ー v 普段 本 読ま 方 殺戮 いたる 病 ハサミ男 マンガ ジョジョの奇妙な冒険 よう トリッキー 物 好き 方 おススメ"
"573811","","false","引き込ま れ トリック 使っ いる いい 二 度 読み返す 作品 ありません 一 度目 読ん いる 間 十分 楽しま せ くれる 作品"
"573811","","false","違和感 感じ 読み 進め い 最後 最後 こと ん 全て 腑 落ちる 展開 二 度 読み 違和感 感じ させ がら それ 気づか せ の"
"573811","","false","私 好き チープ 文章 楽しめる 途中 ネタバレ し ちゃっ 読め ちゃい サイド 意味 分から の 親 聞い 分かっ なり 時代 背景 分から 理解 出来 みたい"
"573811","","false","内容 特別 思え 映画化 さ れ 話題 なり 期待はずれ"
"573811","","false","最後 0 行 なり"
"573811","","false","【authorname】 作品 初 レビュー 帯 ひっかけ ほのめかし て の 知っ て 読ん 読み 進めよ 思っ て ストーリー 幸せ し 読ま せ くれ 読め 他 本 読ん み"
"573811","","false","全て 理解 し とき 確か 驚き 後半 読ん い ん 思う ところ いくつか あっ の それら 思い それ ん 以前 読ん 最後 最後 どんでん返し キャッチコピー 売っ い 本 よう どんでん返し 起こる 前 予想 し い うち 一つ 見事 的中 し しまっ こと そこ 素直 ビックリ さ せ られ ただ の 肝心 話 内容 いくら 最後 最後 読者 驚か せる ネタ 持っ い あそこ 内容 売れ てる 思い 本 帯 人 薦め 思っ 本 みたい コメント 書い あっ の 正直 わたし 人 薦め 思い 普通 恋愛小説 薦め 私 気に入っ 本 何回 読む タイプ の もうこ 本 読む こと 思い 本 帯 絶賛 嵐 みたい 感じ 期待 し 読ん 残念 セカンド・ラブ 本 ある よう 読ま 人 貰え 読む"
